id_ocorrencia_t;tipo
51815;COLISAO COM AVE
51816;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51818;COLISAO COM AVE
51819;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51820;PERDA DE COMPONENTE NO SOLO
51823;COLISAO COM AVE
51824;ESTOURO DE PNEU
51825;PERDA DE CONTROLE NO SOLO
51828;COM TREM DE POUSO
51830;TRAFEGO AEREO
51831;FALHA DO MOTOR EM VOO
51834;COM TREM DE POUSO
51835;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51836;COM TREM DE POUSO
51851;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51853;COLISAO COM OBSTACULOS NO SOLO
51854;COLISAO COM OBSTACULOS NO SOLO
51855;FALHA DO MOTOR EM VOO
51856;COM TREM DE POUSO
51857;FALHA DO MOTOR NO SOLO
51858;POUSO BRUSCO
51860;POUSO EM LOCAL NAO PREVISTO
51861;OUTROS
51863;COLISAO COM AERONAVE NO SOLO
51864;TRAFEGO AEREO
51867;FUMACA NA CABINE
51868;OUTROS
51869;ESTOURO DE PNEU
51870;ESTOURO DE PNEU
51872;COLISAO COM AVE
51873;COLISAO COM AVE
51874;OUTROS
51877;POUSO EM LOCAL NAO PREVISTO
51878;COLISAO COM AVE
51880;COM PARA-BRISAS / JANELA / PORTA
51881;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51882;COLISAO COM AVE
51883;COLISAO COM AERONAVE NO SOLO
51884;FALHA DO MOTOR EM VOO
51885;PERDA DE COMPONENTE NO SOLO
51886;COLISAO COM AVE
51887;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51888;TRAFEGO AEREO
51991;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52051;ESTOURO DE PNEU
52053;POUSO EM LOCAL NAO PREVISTO
52054;COLISAO COM OBSTACULOS NO SOLO
52055;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52056;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52057;COM TREM DE POUSO
52058;PERDA DE CONTROLE NO SOLO
52059;FALHA DO MOTOR EM VOO
52060;COLISAO COM OBSTACULOS NO SOLO
52061;VAZAMENTO DE OUTROS FLUIDOS
52062;OUTROS
52063;TRAFEGO AEREO
52064;OUTROS
52065;ESTOURO DE PNEU
52066;OUTROS
52067;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52068;ESTOURO DE PNEU
52069;COM TREM DE POUSO
52070;COM TREM DE POUSO
52071;OUTROS
52072;ESTOURO DE PNEU
52073;OUTROS
52231;COM TREM DE POUSO
52240;FALHA DO MOTOR EM VOO
52241;COM TREM DE POUSO
52242;ESTOURO DE PNEU
52243;COLISAO COM AVE
52244;COM TREM DE POUSO
52245;ESTOURO DE PNEU
52246;SOPRO DE REATOR
52247;FALHA DO MOTOR EM VOO
52248;ESTOURO DE PNEU
52262;INDETERMINADO
52263;POUSO SEM TREM
52264;POUSO SEM TREM
52265;PERDA DE CONTROLE EM VOO
52271;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52273;COM HELICE
52274;FALHA DO MOTOR EM VOO
52275;PERDA DE CONTROLE NO SOLO
52276;INDETERMINADO
52277;PERDA DE CONTROLE EM VOO
52278;PERDA DE CONTROLE EM VOO
52279;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52280;FALHA DO MOTOR EM VOO
52281;PERDA DE CONTROLE NO SOLO
52282;FALHA DO MOTOR EM VOO
52283;PERDA DE CONTROLE EM VOO
52284;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
52285;FOGO NO SOLO
52286;PERDA DE CONTROLE NO SOLO
52287;F.O.D.
52288;TRAFEGO AEREO
52289;POUSO SEM TREM
52290;PERDA DE CONTROLE NO SOLO
52291;PERDA DE CONTROLE NO SOLO
52292;COM TREM DE POUSO
52293;POUSO LONGO
52295;ESTOURO DE PNEU
52296;FALHA DO MOTOR EM VOO
52297;TRAFEGO AEREO
52298;FALHA DO MOTOR EM VOO
52300;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
52301;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52302;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52303;OUTROS
52304;FALHA DO MOTOR EM VOO
52305;COLISAO COM AVE
52306;PERDA DE CONTROLE NO SOLO
52307;ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
52308;OUTROS
52309;ESTOURO DE PNEU
52310;ESTOURO DE PNEU
52311;ESTOURO DE PNEU
52312;FALHA DO MOTOR EM VOO
52313;COLISAO COM AVE
52314;ESTOURO DE PNEU
52315;TRAFEGO AEREO
52316;ESTOURO DE PNEU
52317;COLISAO COM AVE
52318;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52331;ESTOURO DE PNEU
52332;FUMACA NA CABINE
52333;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52334;FALHA DO MOTOR EM VOO
52335;ESTOURO DE PNEU
52336;COLISAO DE VEICULO COM AERONAVE
52337;ESTOURO DE PNEU
52338;COM TREM DE POUSO
52340;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52341;INDETERMINADO
52342;FALHA DO MOTOR EM VOO
52343;TRAFEGO AEREO
52344;ESTOURO DE PNEU
52345;TRAFEGO AEREO
52346;ESTOURO DE PNEU
52471;EXCURSAO DE PISTA
52471;PERDA DE CONTROLE NO SOLO
52531;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52532;PERDA DE COMPONENTE EM VOO
52533;FALHA DO MOTOR EM VOO
52536;INDETERMINADO
52537;FALHA DO MOTOR EM VOO
52538;COLISAO COM OBSTACULOS NO SOLO
52539;COLISAO DE AERONAVES EM VOO
52551;COM TREM DE POUSO
52552;EXCURSAO DE PISTA
52553;PERDA DE CONTROLE NO SOLO
52554;COM TREM DE POUSO
52571;COLISAO COM AVE
52572;FALHA DO MOTOR EM VOO
52591;F.O.D.
52592;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52594;ESTOURO DE PNEU
52595;ESTOURO DE PNEU
52596;MANOBRA ABRUPTA
52597;COM PARA-BRISAS / JANELA / PORTA
52598;FALHA DO MOTOR NO SOLO
52599;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52600;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52611;ESTOURO DE PNEU
52613;PERDA DE COMPONENTE EM VOO
52614;TRAFEGO AEREO
52615;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52617;ESTOURO DE PNEU
52618;ESTOURO DE PNEU
52620;ESTOURO DE PNEU
52621;COLISAO COM AVE
52622;ESTOURO DE PNEU
52623;ESTOURO DE PNEU
52624;COM TREM DE POUSO
52631;COLISAO COM OBSTACULOS NO SOLO
52632;INDETERMINADO
52633;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52634;PANE SECA
52635;FALHA DO MOTOR EM VOO
52636;EXCURSAO DE PISTA
52637;FALHA DO MOTOR EM VOO
52638;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52639;PERDA DE CONTROLE NO SOLO
52640;COM TREM DE POUSO
52651;PANE SECA
52652;FALHA DO MOTOR EM VOO
52653;PERDA DE CONTROLE NO SOLO
52654;FALHA DO MOTOR EM VOO
52671;PERDA DE CONTROLE EM VOO
52672;OUTROS
52673;INDETERMINADO
52674;POUSO EM LOCAL NAO PREVISTO
52675;PERDA DE CONTROLE NO SOLO
52676;PANE SECA
52691;FALHA DO MOTOR EM VOO
52692;PERDA DE COMPONENTE NO SOLO
52693;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52694;PERDA DE CONTROLE NO SOLO
52695;PERDA DE CONTROLE NO SOLO
52696;PERDA DE CONTROLE EM VOO
52697;COM PARA-BRISAS / JANELA / PORTA
52698;FALHA DO MOTOR EM VOO
52699;OUTROS
52700;OUTROS
52713;ESTOURO DE PNEU
52714;OUTROS
52715;COM LANCAMENTO DE CARGA
52716;ESTOURO DE PNEU
52717;ESTOURO DE PNEU
52718;COM TREM DE POUSO
52719;ESTOURO DE PNEU
52720;COLISAO COM AVE
52721;ESTOURO DE PNEU
52722;COM TREM DE POUSO
52723;OUTROS
52724;OUTROS
52725;OUTROS
52726;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52727;PERDA DE COMPONENTE EM VOO
52728;ESTOURO DE PNEU
52729;ESTOURO DE PNEU
52730;FALHA DO MOTOR EM VOO
52731;FALHA DO MOTOR EM VOO
52751;FALHA DO MOTOR EM VOO
52752;ESTOURO DE PNEU
52753;FALHA DO MOTOR EM VOO
52754;COLISAO DE VEICULO COM AERONAVE
52755;ESTOURO DE PNEU
52757;ESTOURO DE PNEU
52758;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52759;FALHA DO MOTOR EM VOO
52760;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52761;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52762;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52763;ESTOURO DE PNEU
52764;ESTOURO DE PNEU
52779;PERDA DE CONTROLE NO SOLO
52793;FALHA DO MOTOR EM VOO
52811;PERDA DE CONTROLE EM VOO
52812;PERDA DE CONTROLE EM VOO
52813;POUSO BRUSCO
52814;PERDA DE CONTROLE EM VOO
52815;PERDA DE CONTROLE EM VOO
52816;FALHA DO MOTOR EM VOO
52817;FALHA DO MOTOR EM VOO
52818;PERDA DE CONTROLE NO SOLO
52819;PERDA DE CONTROLE EM VOO
52831;PERDA DE CONTROLE EM VOO
52832;PERDA DE CONTROLE EM VOO
52833;PERDA DE CONTROLE NO SOLO
52834;OUTROS
52835;OUTROS
52836;PERDA DE CONTROLE EM VOO
52837;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52838;PERDA DE CONTROLE EM VOO
52839;PERDA DE CONTROLE NO SOLO
52840;EXCURSAO DE PISTA
52841;COM TREM DE POUSO
52843;COM TREM DE POUSO
52844;OUTROS
52845;COLISAO COM AVE
52846;OUTROS
52847;COM PARA-BRISAS / JANELA / PORTA
52848;VAZAMENTO DE OUTROS FLUIDOS
52849;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
52850;FALHA DO MOTOR EM VOO
52851;FALHA DO MOTOR EM VOO
52852;ESTOURO DE PNEU
52853;OUTROS
52854;COLISAO COM AVE
52855;ESTOURO DE PNEU
52856;ESTOURO DE PNEU
52857;COLISAO COM AVE
52858;VAZAMENTO DE OUTROS FLUIDOS
52871;ESTOURO DE PNEU
52872;PERDA DE CONTROLE NO SOLO
52873;INDETERMINADO
52874;PERDA DE CONTROLE EM VOO
52875;FALHA DO MOTOR EM VOO
52876;INDETERMINADO
52933;FALHA DO MOTOR EM VOO
52934;PERDA DE CONTROLE EM VOO
52935;PERDA DE CONTROLE NO SOLO
52936;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
52937;PANE SECA
52938;PERDA DE CONTROLE NO SOLO
52939;PERDA DE CONTROLE EM VOO
52940;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52941;OUTROS
52942;POUSO SEM TREM
52944;PERDA DE COMPONENTE NO SOLO
52945;FALHA DO MOTOR EM VOO
52946;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52947;PANE SECA
52948;PERDA DE CONTROLE NO SOLO
52950;ESTOURO DE PNEU
52951;ESTOURO DE PNEU
52952;VAZAMENTO DE COMBUSTIVEL
52953;VAZAMENTO DE OUTROS FLUIDOS
52954;FALHA DO MOTOR EM VOO
52955;OUTROS
52956;OUTROS
52958;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52959;ESTOURO DE PNEU
52967;PERDA DE CONTROLE NO SOLO
52968;FALHA DO MOTOR EM VOO
52970;PERDA DE CONTROLE EM VOO
52971;PERDA DE CONTROLE NO SOLO
52972;OPERACAO A BAIXA ALTITUDE
52973;PERDA DE CONTROLE EM VOO
52974;PERDA DE CONTROLE EM VOO
52975;PERDA DE CONTROLE EM VOO
52976;FALHA DO MOTOR EM VOO
52977;PERDA DE CONTROLE NO SOLO
52978;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52979;FALHA DO MOTOR EM VOO
52980;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52981;FALHA DO MOTOR EM VOO
52982;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
52983;PERDA DE CONTROLE EM VOO
52984;PERDA DE CONTROLE EM VOO
52987;PERDA DE CONTROLE EM VOO
52988;POUSO BRUSCO
52989;PANE SECA
52990;COM TREM DE POUSO
52991;COM TREM DE POUSO
52992;COLISAO COM AERONAVE NO SOLO
52993;FOGO NO SOLO
52994;COM TREM DE POUSO
52995;FALHA DO MOTOR EM VOO
52996;FALHA DO MOTOR EM VOO
52997;FALHA DO MOTOR EM VOO
52998;ESTOURO DE PNEU
52999;ESTOURO DE PNEU
53000;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53001;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
53002;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53003;COM PARA-BRISAS / JANELA / PORTA
53004;COM TREM DE POUSO
53005;ESTOURO DE PNEU
53006;ESTOURO DE PNEU
53007;PERDA DE CONTROLE NO SOLO
53008;ESTOURO DE PNEU
53009;COLISAO DE VEICULO COM AERONAVE
53010;F.O.D.
53012;ESTOURO DE PNEU
53061;ESTOURO DE PNEU
53062;ESTOURO DE PNEU
53063;VAZAMENTO DE OUTROS FLUIDOS
53064;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53065;COLISAO COM AVE
53066;FALHA DO MOTOR EM VOO
53067;FALHA DO MOTOR EM VOO
53068;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53069;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53070;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53071;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53072;COLISAO COM AVE
53073;COM TREM DE POUSO
53074;ESTOURO DE PNEU
53075;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53076;COLISAO COM OBSTACULOS NO SOLO
53077;COLISAO COM AVE
53078;COM TREM DE POUSO
53079;COLISAO COM AVE
53080;COLISAO COM OBSTACULOS NO SOLO
53081;ESTOURO DE PNEU
53082;COLISAO COM AVE
53103;PERDA DE CONTROLE NO SOLO
53104;COLISAO COM OBSTACULOS NO SOLO
53105;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53106;FALHA DO MOTOR EM VOO
53107;COM PARA-BRISAS / JANELA / PORTA
53108;PERDA DE CONTROLE NO SOLO
53109;COM TREM DE POUSO
53110;FALHA DO MOTOR NO SOLO
53111;PERDA DE CONTROLE EM VOO
53112;OUTROS
53113;TRAFEGO AEREO
53114;PERDA DE CONTROLE NO SOLO
53115;PERDA DE CONTROLE EM VOO
53116;PERDA DE CONTROLE EM VOO
53117;FALHA DO MOTOR EM VOO
53118;PERDA DE CONTROLE NO SOLO
53119;INDETERMINADO
53120;PERDA DE CONTROLE NO SOLO
53121;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53122;ESTOURO DE PNEU
53123;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53124;FUMACA NA CABINE
53125;OUTROS
53126;FOGO NO SOLO
53127;COLISAO COM AVE
53128;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53129;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53130;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
53131;COM TREM DE POUSO
53132;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53133;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53148;PERDA DE CONTROLE NO SOLO
53149;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53150;PERDA DE CONTROLE EM VOO
53151;PERDA DE CONTROLE NO SOLO
53152;PERDA DE COMPONENTE EM VOO
53153;COLISAO COM AVE
53154;ESTOURO DE PNEU
53164;PERDA DE CONTROLE NO SOLO
53165;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53166;OUTROS
53167;ESTOURO DE PNEU
53168;COM TREM DE POUSO
53169;OUTROS
53170;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53175;COM PARA-BRISAS / JANELA / PORTA
53176;PERDA DE COMPONENTE EM VOO
53177;FALHA DO MOTOR EM VOO
53178;PERDA DE CONTROLE EM VOO
53179;FALHA DO MOTOR EM VOO
53180;FALHA DO MOTOR EM VOO
53181;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53182;OPERACAO A BAIXA ALTITUDE
53183;POUSO EM LOCAL NAO PREVISTO
53184;FALHA DO MOTOR EM VOO
53185;OUTROS
53186;COM PARA-BRISAS / JANELA / PORTA
53187;COM TREM DE POUSO
53188;ESTOURO DE PNEU
53189;OUTROS
53190;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53191;FALHA DO MOTOR EM VOO
53192;PERDA DE CONTROLE EM VOO
53193;PERDA DE CONTROLE EM VOO
53194;POUSO EM LOCAL NAO PREVISTO
53195;COM COMANDOS DE VOO
53196;COM TREM DE POUSO
53197;FALHA DO MOTOR EM VOO
53198;PERDA DE CONTROLE NO SOLO
53199;PERDA DE CONTROLE EM VOO
53200;PERDA DE CONTROLE NO SOLO
53201;COM TREM DE POUSO
53202;OUTROS
53203;POUSO ANTES DA PISTA
53204;COLISAO DE VEICULO COM AERONAVE
53205;OUTROS
53206;OUTROS
53207;VAZAMENTO DE OUTROS FLUIDOS
53208;ESTOURO DE PNEU
53209;FALHA DO MOTOR EM VOO
53210;POUSO EM LOCAL NAO PREVISTO
53211;F.O.D.
53212;ESTOURO DE PNEU
53213;ESTOURO DE PNEU
53222;FALHA DO MOTOR EM VOO
53223;PERDA DE CONTROLE NO SOLO
53224;FALHA DO MOTOR EM VOO
53225;PERDA DE CONTROLE NO SOLO
53226;ESTOURO DE PNEU
53227;ESTOURO DE PNEU
53228;ESTOURO DE PNEU
53229;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53230;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53231;PERDA DE CONTROLE EM VOO
53232;FALHA DO MOTOR EM VOO
53233;PERDA DE CONTROLE NO SOLO
53234;FALHA DO MOTOR EM VOO
53235;PERDA DE CONTROLE EM VOO
53236;FALHA DO MOTOR EM VOO
53237;PERDA DE CONTROLE EM VOO
53238;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53239;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53240;ESTOURO DE PNEU
53241;ESTOURO DE PNEU
53247;FALHA DO MOTOR EM VOO
53248;COLISAO COM AVE
53254;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53255;INDETERMINADO
53256;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53257;PERDA DE CONTROLE NO SOLO
53258;FALHA DO MOTOR EM VOO
53259;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53260;FALHA DO MOTOR EM VOO
53261;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
53262;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53263;POUSO BRUSCO
53264;FALHA DO MOTOR EM VOO
53265;POUSO LONGO
53266;PANE SECA
53267;OUTROS
53268;POUSO LONGO
53269;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53270;FALHA DO MOTOR EM VOO
53271;COM TREM DE POUSO
53272;PANE SECA
53273;FALHA DO MOTOR EM VOO
53274;FALHA DO MOTOR EM VOO
53275;OUTROS
53276;OUTROS
53277;VAZAMENTO DE OUTROS FLUIDOS
53278;ESTOURO DE PNEU
53279;POUSO SEM TREM
53280;ESTOURO DE PNEU
53281;COLISAO COM AVE
53282;PERDA DE COMPONENTE NO SOLO
53283;ESTOURO DE PNEU
53284;ESTOURO DE PNEU
53285;COM TREM DE POUSO
53286;COLISAO COM AVE
53287;FALHA DO MOTOR EM VOO
53288;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53289;COM PARA-BRISAS / JANELA / PORTA
53290;VAZAMENTO DE COMBUSTIVEL
53306;VOO CONTROLADO CONTRA O TERRENO
53307;PERDA DE CONTROLE EM VOO
53308;PERDA DE CONTROLE EM VOO
53309;FALHA DO MOTOR EM VOO
53310;ESTOURO DE PNEU
53311;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53312;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53313;COM PARA-BRISAS / JANELA / PORTA
53314;COLISAO COM AVE
53315;ESTOURO DE PNEU
53316;COLISAO COM AVE
53317;ESTOURO DE PNEU
53318;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53323;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53324;PANE SECA
53325;PERDA DE CONTROLE NO SOLO
53326;COM HELICE
53327;FALHA DO MOTOR EM VOO
53328;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53330;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53331;VOO CONTROLADO CONTRA O TERRENO
53332;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53333;PERDA DE CONTROLE NO SOLO
53339;PERDA DE CONTROLE NO SOLO
53340;OUTROS
53341;PERDA DE CONTROLE EM VOO
53342;PANE SECA
53343;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53344;FALHA DO MOTOR EM VOO
53345;COLISAO COM AVE
53346;ESTOURO DE PNEU
53347;COM PARA-BRISAS / JANELA / PORTA
53348;ESTOURO DE PNEU
53349;COM PARA-BRISAS / JANELA / PORTA
53351;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53353;FALHA DO MOTOR EM VOO
53354;ESTOURO DE PNEU
53355;OUTROS
53356;PERDA DE CONTROLE NO SOLO
53357;COM TREM DE POUSO
53358;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53359;POUSO ANTES DA PISTA
53360;FALHA DO MOTOR EM VOO
53361;PERDA DE CONTROLE NO SOLO
53362;COM TREM DE POUSO
53363;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53364;ESTOURO DE PNEU
53370;PERDA DE CONTROLE EM VOO
53371;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53372;PERDA DE CONTROLE EM VOO
53373;PERDA DE CONTROLE NO SOLO
53374;FALHA DO MOTOR EM VOO
53375;PERDA DE CONTROLE EM VOO
53376;PERDA DE CONTROLE EM VOO
53377;POUSO BRUSCO
53378;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53379;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53380;FALHA DO MOTOR EM VOO
53381;FALHA DO MOTOR EM VOO
53382;FALHA DO MOTOR EM VOO
53385;COM TREM DE POUSO
53386;COLISAO COM AVE
53387;ESTOURO DE PNEU
53388;ESTOURO DE PNEU
53389;F.O.D.
53390;POUSO LONGO
53391;ESTOURO DE PNEU
53392;COLISAO COM AVE
53402;COM TREM DE POUSO
53410;COM TREM DE POUSO
53411;COM TREM DE POUSO
53412;PERDA DE COMPONENTE EM VOO
53413;OUTROS
53416;ESTOURO DE PNEU
53417;ESTOURO DE PNEU
53418;INDETERMINADO
53419;PERDA DE CONTROLE NO SOLO
53420;ESTOURO DE PNEU
53421;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53422;ESTOURO DE PNEU
53423;POUSO BRUSCO
53424;PERDA DE COMPONENTE EM VOO
53426;PERDA DE CONTROLE NO SOLO
53427;FALHA DO MOTOR EM VOO
53428;POUSO BRUSCO
53430;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
53431;PERDA DE CONTROLE EM VOO
53432;COLISAO COM AVE
53433;PERDA DE CONTROLE EM VOO
53434;PERDA DE CONTROLE NO SOLO
53435;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53436;PERDA DE CONTROLE NO SOLO
53437;INDETERMINADO
53438;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53440;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53441;FOGO NO SOLO
53442;OUTROS
53449;ESTOURO DE PNEU
53450;ESTOURO DE PNEU
53451;ESTOURO DE PNEU
53452;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53453;COLISAO COM AVE
53454;ESTOURO DE PNEU
53455;FALHA DO MOTOR EM VOO
53462;PERDA DE CONTROLE NO SOLO
53463;PANE SECA
53465;PERDA DE CONTROLE EM VOO
53466;COM TREM DE POUSO
53467;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53468;FALHA DO MOTOR EM VOO
53469;FALHA DO MOTOR EM VOO
53470;PERDA DE CONTROLE EM VOO
53471;PERDA DE CONTROLE NO SOLO
53472;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53473;FALHA ESTRUTURAL
53474;PANE SECA
53475;ESTOURO DE PNEU
53476;ESTOURO DE PNEU
53477;OUTROS
53478;OUTROS
53480;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53481;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53482;PERDA DE CONTROLE EM VOO
53483;ESTOURO DE PNEU
53484;FALHA DO MOTOR EM VOO
53485;CORTE INVOLUNTARIO DO MOTOR
53486;PERDA DE CONTROLE NO SOLO
53487;PERDA DE CONTROLE NO SOLO
53488;PERDA DE CONTROLE EM VOO
53489;POUSO SEM TREM
53490;FALHA DO MOTOR EM VOO
53491;FALHA DO MOTOR EM VOO
53492;OUTROS
53493;PERDA DE COMPONENTE EM VOO
53494;PERDA DE CONTROLE NO SOLO
53495;PERDA DE CONTROLE NO SOLO
53496;COM TREM DE POUSO
53497;PERDA DE CONTROLE EM VOO
53498;POUSO LONGO
53499;POUSO LONGO
53500;PERDA DE CONTROLE EM VOO
53501;INDETERMINADO
53502;FALHA DO MOTOR EM VOO
53503;VAZAMENTO DE OUTROS FLUIDOS
53504;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53505;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53506;SOPRO DE REATOR
53507;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53508;VAZAMENTO DE COMBUSTIVEL
53509;FALHA DO MOTOR EM VOO
53510;ESTOURO DE PNEU
53511;ESTOURO DE PNEU
53512;COM TREM DE POUSO
53513;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53514;ESTOURO DE PNEU
53515;FALHA DO MOTOR NO SOLO
53516;FALHA DO MOTOR EM VOO
53517;ESTOURO DE PNEU
53518;ESTOURO DE PNEU
53519;PERDA DE CONTROLE NO SOLO
53520;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53524;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
53532;ESTOURO DE PNEU
53533;ESTOURO DE PNEU
